x,y,z,t,curve,mode
-0.581269383430481,0.6731144785881042,1.170340895652771,10.41945767402649,3,0.1
-0.5732731223106384,0.674089252948761,1.1675703525543213,10.51975965499878,3,0.1
-0.5653572082519531,0.6746891736984253,1.1643294095993042,10.620084047317505,3,0.1
-0.5574824213981628,0.6743475198745728,1.1608810424804688,10.720398187637329,3,0.1
-0.549656331539154,0.6750752925872803,1.1578395366668701,10.820631980895996,3,0.1
-0.5418033599853516,0.675179660320282,1.154848337173462,10.920974969863892,3,0.1
-0.534275472164154,0.6750141978263855,1.1516568660736084,11.021108150482178,3,0.1
-0.5267519354820251,0.6749162673950195,1.1483508348464966,11.12141227722168,3,0.1
-0.5192294120788574,0.6745292544364929,1.1453267335891724,11.221673727035522,3,0.1
-0.5120458006858826,0.6742081046104431,1.1422237157821655,11.321971893310547,3,0.1
-0.5050584077835083,0.6732093691825867,1.138952374458313,11.422235012054443,3,0.1
-0.4974999725818634,0.6729269623756409,1.1364587545394897,11.52260160446167,3,0.1
-0.49046897888183594,0.672186017036438,1.1335469484329224,11.622950077056885,3,0.1
-0.4834524989128113,0.6714563965797424,1.1302664279937744,11.723288536071777,3,0.1
-0.47612500190734863,0.670433521270752,1.1275739669799805,11.823541402816772,3,0.1
-0.468254029750824,0.6688839197158813,1.1249128580093384,11.923774242401123,3,0.1
-0.4604829251766205,0.6670482158660889,1.1221245527267456,12.024049282073975,3,0.1
-0.45258986949920654,0.6646348237991333,1.1195261478424072,12.12422490119934,3,0.1
-0.4450010657310486,0.6620537638664246,1.1170990467071533,12.224460363388062,3,0.1
-0.4365277588367462,0.659375011920929,1.115984559059143,12.324725866317749,3,0.1
-0.42861685156822205,0.6568237543106079,1.1144495010375977,12.425150394439697,3,0.1
-0.4212385416030884,0.6535676717758179,1.1131740808486938,12.525390148162842,3,0.1
-0.41362130641937256,0.6500574350357056,1.1118707656860352,12.625707149505615,3,0.1
-0.40684783458709717,0.6460936665534973,1.109914779663086,12.725920677185059,3,0.1
-0.40021461248397827,0.6421201825141907,1.1083543300628662,12.826199054718018,3,0.1
-0.3939445912837982,0.6386844515800476,1.1066890954971313,12.926387310028076,3,0.1
-0.3876722455024719,0.63458651304245,1.1049046516418457,13.026659727096558,3,0.1
-0.3812140226364136,0.6307487487792969,1.1027792692184448,13.126821041107178,3,0.1
-0.37513306736946106,0.6261762380599976,1.1010851860046387,13.227229356765747,3,0.1
-0.3686068654060364,0.6215780973434448,1.0990393161773682,13.327419519424438,3,0.1
-0.362219899892807,0.6170021295547485,1.09722900390625,13.42776894569397,3,0.1
-0.35524970293045044,0.6112849116325378,1.0953903198242188,13.52801513671875,3,0.1
-0.34871792793273926,0.6064071655273438,1.093839406967163,13.628288269042969,3,0.1
-0.342220276594162,0.6013930439949036,1.0920937061309814,13.728519678115845,3,0.1
-0.33614107966423035,0.5960754156112671,1.0903723239898682,13.828827381134033,3,0.1
-0.3299362361431122,0.5910728573799133,1.0884968042373657,13.929012775421143,3,0.1
-0.32364752888679504,0.5862074494361877,1.0865031480789185,14.029277801513672,3,0.1
-0.3171725571155548,0.5809674859046936,1.084594488143921,14.129456758499146,3,0.1
-0.3106437027454376,0.5755492448806763,1.0823975801467896,14.229688167572021,3,0.1
-0.30392947793006897,0.5698620080947876,1.0802764892578125,14.330004453659058,3,0.1
-0.29781222343444824,0.564185619354248,1.0775741338729858,14.43035340309143,3,0.1
-0.29129353165626526,0.5587435960769653,1.0750840902328491,14.530563831329346,3,0.1
-0.28518107533454895,0.5531083941459656,1.0718152523040771,14.630875825881958,3,0.1
-0.2784600853919983,0.5468618869781494,1.0684069395065308,14.731149435043335,3,0.1
-0.2719351649284363,0.5406815409660339,1.064854621887207,14.831379175186157,3,0.1
-0.26517680287361145,0.5343085527420044,1.0612561702728271,14.931620121002197,3,0.1
-0.25892317295074463,0.5284315943717957,1.0572293996810913,15.031891107559204,3,0.1
-0.25276532769203186,0.5225470066070557,1.053515911102295,15.132158279418945,3,0.1
-0.24708041548728943,0.5167080760002136,1.0495014190673828,15.232386112213135,3,0.1
-0.24142031371593475,0.5106388926506042,1.0454716682434082,15.332701206207275,3,0.1
-0.2361002415418625,0.5044750571250916,1.041290283203125,15.432995557785034,3,0.1
-0.23142124712467194,0.49743154644966125,1.0365723371505737,15.533395767211914,3,0.1
-0.22658318281173706,0.4912983477115631,1.0325006246566772,15.63367486000061,3,0.1
-0.2219923585653305,0.48468175530433655,1.0285459756851196,15.73393964767456,3,0.1
-0.217814639210701,0.47839465737342834,1.0246508121490479,15.834160089492798,3,0.1
-0.21406418085098267,0.4725511372089386,1.021040439605713,15.93443512916565,3,0.1
-0.21003924310207367,0.46616533398628235,1.0180580615997314,16.034652948379517,3,0.1
-0.20641593635082245,0.4607182741165161,1.0154743194580078,16.13483762741089,3,0.1
-0.20236003398895264,0.4552534818649292,1.0124211311340332,16.23500156402588,3,0.1
-0.19860802590847015,0.44910699129104614,1.0089353322982788,16.335176706314087,3,0.1
-0.19450750946998596,0.4429256319999695,1.0052495002746582,16.435536861419678,3,0.1
-0.19041603803634644,0.4366927742958069,1.0014817714691162,16.53576946258545,3,0.1
-0.18619458377361298,0.43037503957748413,0.9976034760475159,16.636125564575195,3,0.1
-0.18173538148403168,0.42394158244132996,0.9933721423149109,16.73630452156067,3,0.1
-0.1773778647184372,0.4174036979675293,0.9891260266304016,16.836629152297974,3,0.1
-0.172908216714859,0.4104383587837219,0.9847878813743591,16.93688678741455,3,0.1
-0.1681787669658661,0.40336546301841736,0.9805035591125488,17.037145137786865,3,0.1
-0.1636296808719635,0.3960415720939636,0.9763928055763245,17.137414932250977,3,0.1
-0.1590343713760376,0.38846150040626526,0.9721477031707764,17.23767113685608,3,0.1
-0.15476007759571075,0.3804844319820404,0.9681485891342163,17.337915182113647,3,0.1
-0.1508943885564804,0.3726091682910919,0.9637046456336975,17.43828010559082,3,0.1
-0.14667196571826935,0.364461749792099,0.9600465297698975,17.538559913635254,3,0.1
-0.14276303350925446,0.3566180467605591,0.9560447931289673,17.638949871063232,3,0.1
-0.1387266367673874,0.34829089045524597,0.9522303938865662,17.739272117614746,3,0.1
-0.13487079739570618,0.34040316939353943,0.9485234618186951,17.839391469955444,3,0.1
-0.13111862540245056,0.33259913325309753,0.9447989463806152,17.939738035202026,3,0.1
-0.12713606655597687,0.3245531916618347,0.941713809967041,18.03993272781372,3,0.1
-0.12360760569572449,0.31662899255752563,0.9380317330360413,18.140169620513916,3,0.1
-0.11993605643510818,0.30800291895866394,0.9348451495170593,18.240398645401,3,0.1
-0.11658353358507156,0.29960447549819946,0.9314209818840027,18.340646982192993,3,0.1
-0.11271422356367111,0.29080259799957275,0.9283225536346436,18.4408438205719,3,0.1
-0.10931629687547684,0.2818550169467926,0.9253756999969482,18.54109501838684,3,0.1
-0.10583416372537613,0.2737855017185211,0.9235092401504517,18.641358375549316,3,0.1
-0.10285919159650803,0.26570528745651245,0.9216724038124084,18.741650104522705,3,0.1
-0.10016108304262161,0.2576662003993988,0.9201270937919617,18.841965436935425,3,0.1
-0.09794218093156815,0.24992644786834717,0.9190421104431152,18.94238567352295,3,0.1
-0.09588528424501419,0.24191266298294067,0.917900562286377,19.04276204109192,3,0.1
-0.09379582852125168,0.2341565489768982,0.9170810580253601,19.1430823802948,3,0.1
-0.09174316376447678,0.2256876528263092,0.9155728816986084,19.243305921554565,3,0.1
-0.08982665836811066,0.21761292219161987,0.91362464427948,19.343744039535522,3,0.1
-0.08765995502471924,0.20885054767131805,0.9113351702690125,19.44400691986084,3,0.1
