vx,vy,vz,ax,ay,az,t,id
0.22755831480026245,0.004442483186721802,0.18668889999389648,-0.8950367297355027,0.2196031114607399,-1.3525212976551704,5.100764274597168,1
0.0014542631107363766,0.003658483872796038,0.037262059342914114,0.6001843900671238,0.22335458935369004,-0.23128846344249265,5.475370645523071,1
-0.0009724352799876327,-0.03102658663622418,0.03943491134815026,0.6195989078368839,0.44431760603438336,-0.25501602343688684,5.5756566524505615,1
0.02520568663756789,-0.0235398747673605,0.03647858764618805,0.4488822764154166,0.3914793330527763,-0.238324379756844,5.675999402999878,1
0.060994666495156016,-0.011165760280515198,0.03452842908153664,0.21153983953629807,0.30588344654551514,-0.22481561252126,5.776167154312134,1
0.08996566271087121,-0.002215234536905142,0.03246975984145058,0.019928188338710066,0.2571399992459958,-0.21552047094656027,5.876295328140259,1
0.11563921725391658,0.00217772340719167,0.03149686863495327,-0.1525452918407077,0.23618707019834118,-0.21073122759428492,5.9765355587005615,1
0.12996937891097501,0.010311699351385331,0.02837570123722534,-0.25182261948514556,0.19464862156951976,-0.18824218452420444,6.076746225357056,1
0.13870178879182266,0.02091935579723064,0.026634575384798242,-0.31563943634586467,0.13925732159527615,-0.17552177228680502,6.177084922790527,1
0.14858767852595453,0.024570672002513227,0.028833087008570197,-0.38783182986053705,0.12938093054212543,-0.19332729863203346,6.277414083480835,1
0.16281095947093194,0.025929564008722678,0.033255808976179094,-0.4901432603732372,0.13866555845396697,-0.2281210143907225,6.37769627571106,1
0.1638488814589376,0.02087716587842504,0.03276441815384762,-0.5055759462230867,0.18780447717299598,-0.22586551049987544,6.477849721908569,1
0.17144004218927078,0.01609448063388665,0.033147862442025465,-0.5645912620460298,0.23351453855846033,-0.23127749782002333,6.5780322551727295,1
0.17158096989274424,0.01758140965563503,0.03414986310558829,-0.576045908649263,0.24179723314800325,-0.24107094812038685,6.678300142288208,1
0.1739646690412444,0.01892817506645806,0.038224678171797054,-0.6034102133483802,0.2512273114661957,-0.2757750040446184,6.778604507446289,1
0.17270882602054655,0.0216973946858777,0.034597943442283625,-0.607657963111593,0.24888196349957167,-0.25174907579345807,6.878866910934448,1
0.17230442182939273,0.026644596770932207,0.026969162806962453,-0.6203657863217947,0.23748487694635667,-0.19425062747344138,6.9791388511657715,1
0.1745994573388908,0.02677166302672148,0.024098578280232957,-0.6528040213845014,0.25786789677919075,-0.1729917103234608,7.079398155212402,1
0.1734762537374852,0.033325278066521885,0.018519135210738266,-0.6657484060393632,0.23803237042373537,-0.12901604627915914,7.17966628074646,1
0.1752966258916318,0.03554055066514127,0.016095158133085336,-0.7001432734426949,0.2427940063542191,-0.11003483162696504,7.279951810836792,1
0.17745889101566034,0.036511081034753666,0.011331009756167241,-0.7417522443165396,0.26203759930104875,-0.07006249760201289,7.380141973495483,1
0.1765466311064544,0.038765641929300265,0.007902225291407208,-0.7668988878943307,0.27159046497726147,-0.039469212524251465,7.480362892150879,1
0.17237231179598905,0.04211025352719004,0.005188513204962326,-0.7759866157481595,0.2774597330502122,-0.012289523440688054,7.580626964569092,1
0.1745037860585501,0.04406731137506602,0.007098711098634973,-0.8311700847869211,0.285881948833275,-0.022984403446623756,7.680909872055054,1
0.17042701942831567,0.05012894827368666,0.004368454757330552,-0.8523979318658388,0.2705949632619565,0.005102771897201863,7.7812299728393555,1
0.18175533844178368,0.053786505805670834,-0.002076176500016676,-0.9861826101440946,0.27184717475309833,0.0652877154451522,7.881317377090454,1
0.17588604870935745,0.050247134377269125,-0.01169503912979512,-1.009402866516549,0.306352728262661,0.15062273455830816,7.98193883895874,1
0.17168707748139608,0.051340202250633626,-0.01907437756667397,-1.049540341315991,0.3119689864121461,0.22437800473409925,8.082079410552979,1
0.16728554616252136,0.05108464792297339,-0.020816043108839832,-1.089186108305837,0.31666646633051815,0.25338665613905204,8.182368755340576,1
0.15718043868190018,0.057480689259314786,-0.023072785774122306,-1.0896534350798164,0.27502589896943536,0.2884417691180982,8.282698631286621,1
0.14034866040000857,0.0644491673375493,-0.02028701488348642,-1.036494203757958,0.21745388712042896,0.2802365937726183,8.38295292854309,1
0.12092979781809698,0.07322643574205175,-0.014201651066909153,-0.9581504513337828,0.1472735060596952,0.24509159751128995,8.483261585235596,1
0.09737173107017319,0.07955069754610274,-0.010521459115189048,-0.8413738253552664,0.0878808713876873,0.22478064631659372,8.583529233932495,1
0.08012857602678762,0.07750568041190498,-0.0035745393794295015,-0.7604556169572123,0.08972012465115954,0.1786750720575344,8.683838367462158,1
0.06309306477151423,0.07445483361347735,0.0009319642334950798,-0.6752544529137013,0.10197343992681461,0.15059946743907912,8.784152507781982,1
0.05081540693868126,0.07172190847063808,0.005744540543886337,-0.6137033868022025,0.10448761019468039,0.11432515312733361,8.884453058242798,1
0.041637896962395414,0.07094426782491511,0.011224946547873581,-0.5731198646693597,0.10465617796806331,0.07543971693769091,8.984610795974731,1
0.03628428809014535,0.07380802119443539,0.016701205570320177,-0.5536904527234345,0.07406567178238901,0.03146432679567876,9.084975957870483,1
0.033726081110026895,0.07682258817859437,0.010875359973344123,-0.5525463612021072,0.04426118928796123,0.07870045307265956,9.185203552246094,1
0.030226177013273018,0.0809826052020713,0.0008678054877685852,-0.5455910567503854,0.009801769145518072,0.16347303742010758,9.285404920578003,1
0.024299499997620735,0.08468500325959201,-0.0019878752694516746,-0.5209542314382617,-0.022524164307362097,0.19464471027604957,9.385876417160034,1
0.0223325211667564,0.08467275801525627,-0.0003156550616778079,-0.5165584749449689,-0.04177178683201741,0.18512454149339053,9.48595380783081,1
