vx,vy,vz,ax,ay,az,t,id
-0.07374107837677002,-0.03549456596374512,0.31494617462158203,0.35231247977157226,0.30178400392389293,-1.6164188044501888,5.103667259216309,1
-0.10647565126419067,-0.09840011596679688,0.17200827598571777,0.6826305151159187,0.741527144916545,-0.5404726272271241,5.103667259216309,3
-0.004414032026940548,0.0037232286608474986,0.01440843478148612,-0.11443572245655882,0.04585866134329078,0.6167471333495685,5.750064849853516,1
-0.009319736422299722,0.0024319893182057095,0.024917977762245243,0.033802314255441814,0.07813481043719726,0.5538182074359468,5.750064849853516,3
-0.00939151640610403,0.003173786122195275,0.04649197777864108,-0.0924785752840897,0.05246534028656962,0.37491956958839723,6.007842540740967,1
-0.0046976659433440445,-0.0025892082484677953,0.017991956504446308,-0.13956715751813256,0.0007296565245436132,0.5868731274098389,6.007842540740967,3
-0.03917508597084918,0.009307310800522186,0.1308273752321751,0.0759884794924212,0.018440108921441743,-0.25969783836104,6.251493453979492,1
-0.044042322905922346,-0.026185389750826436,0.09024639431310418,0.10030028138170215,0.16083527891832275,0.04194124773608609,6.251493453979492,3
-0.03200402262905096,0.031162785544721783,0.14508557403037417,-0.011460372728047829,-0.12900748153255828,-0.38328073364994164,6.488235950469971,1
-0.0726795100731909,-0.023388959222788587,0.11690652372938201,0.26024048041074116,0.14204490544990336,-0.16506410890251408,6.488235950469971,3
-0.010881366543176538,0.019857789132261872,0.08520919996399469,-0.18481940893912674,-0.05748207264802571,0.05176782660172451,6.72399115562439,1
-0.03418936973510811,-0.008453157190493384,0.057446677245755466,-0.008684141378309952,0.04328908260607732,0.27050146977879963,6.72399115562439,3
-0.0123345739118702,0.03400393911795241,0.13072034136523605,-0.2268442416114888,-0.16536433447465385,-0.31346585493416396,6.978460788726807,1
-0.04911739958247598,-0.00678499949402386,0.09562105760257261,0.06563204190391622,0.03604597231837801,-0.024146180799190405,6.978460788726807,3
-0.03064368140863546,0.060725065359110444,0.1790365307190369,-0.1818352883652049,-0.3700236341058302,-0.72424235799335,7.2122132778167725,1
-0.08739823818563314,-0.009896945283994643,0.14057793468271124,0.271263468862462,0.047253592123412604,-0.3821683080863495,7.2122132778167725,3
-0.050185428357458685,0.0740977358761554,0.15550437539111792,-0.12326743169161204,-0.5022999350374149,-0.6169780539900201,7.444634437561035,1
-0.08314807595637945,-0.008770017542599793,0.11977953773710721,0.1991989804569542,0.040419622595140724,-0.25279273088821647,7.444634437561035,3
-0.037689566647642433,0.05198327622553613,0.09733264116015525,-0.2502424214650639,-0.3835434336971835,-0.2388366220534152,7.671082019805908,1
-0.05486218312543568,-0.0040640604170308296,0.07270450874307388,0.07796136154361186,0.09039918731252984,0.11913349122426034,7.671082019805908,3
-0.06566858946279575,0.0785157878626353,0.15298050991920034,-0.1264865757329988,-0.6210711904150611,-0.7581263751339634,7.896977424621582,1
-0.08580081907948554,-0.00679434877375568,0.11341612087755501,0.1406878036049028,0.029249336644231197,-0.2673708957033306,7.896977424621582,3
-0.0731833300008815,0.07939351526370445,0.1538023275563668,-0.12358677926715987,-0.6834851142832915,-0.888303625532627,8.118783235549927,1
-0.1004654951485951,-0.0063950825910565594,0.11250679927675045,0.18496035938056118,0.033512176157738764,-0.31321631662721117,8.118783235549927,3
-0.07162814899536583,0.054183280198220746,0.13264786219260563,-0.14520362620726482,-0.555358143206814,-0.848185980552787,8.34434986114502,1
-0.08994284980380882,0.000133982934749518,0.0981796290971823,0.0682452286360162,-0.004567640781692848,-0.26791630575622316,8.34434986114502,3
-0.109519431231098,0.05350075331967555,0.172305439259147,0.10035365307826513,-0.47966920376745803,-1.176145757088562,8.581894159317017,1
-0.12458833413466605,0.009681989687399938,0.12730299511069934,0.2380595711978509,-0.06302641098029407,-0.5934051416430756,8.581894159317017,3
-0.07509401136338006,0.028624768559811525,0.08691796508969525,-0.1105242917289092,-0.43919309852697097,-0.7474086496041867,8.814469814300537,1
-0.09350363025341035,0.002930806816387708,0.08274794087433644,-0.0066661393253159805,-0.005914372417590727,-0.3536846483532536,8.814469814300537,3
-0.06553232977029244,0.02432876290898562,0.0613201951227359,-0.153911284558401,-0.42330705356627873,-0.6125828994279766,9.051635265350342,1
-0.08854216935302255,0.0006125233246469131,0.06463440626709134,-0.0594391542260192,0.02609080446681669,-0.30645784050013203,9.051635265350342,3
-0.11565662314278416,0.030366200113719707,0.08278052920865918,0.202130855782739,-0.48168198801693374,-0.8447072221263295,9.283112525939941,1
-0.1523004548788226,-0.00016146344076274608,0.10098083246120756,0.3471001314212935,0.06605775513123117,-0.7253853591895104,9.283112525939941,3
-0.09559845505206264,0.005467815774763492,0.04170368820435687,0.08901078673062009,-0.32644637505624025,-0.5834807498743515,9.519002199172974,1
-0.12475980224181205,-0.003336992526956228,0.051593619255849404,0.1771388201081987,0.12296793566158351,-0.4538947968669249,9.519002199172974,3
-0.12506485000516812,-0.009425861287578217,0.02428222722249167,0.3004881376338757,-0.23614343580744132,-0.49299577677754397,9.758910894393921,1
-0.1643863152077983,-0.019127521447710523,0.03762840797958194,0.46136439663533324,0.2953296798657796,-0.44759560503722934,9.758910894393921,3
-0.13207581195357068,-0.015068720852312109,0.009543662596139672,0.37739139480716866,-0.20863275829758238,-0.41534557272613487,9.987014532089233,1
-0.18349596623703285,-0.026462781388551158,0.034929658742712096,0.6380729013362435,0.4173704371891492,-0.5164156595250989,9.987014532089233,3
-0.07668542407616297,-0.005432831751043055,-0.004986531093521824,0.022729539015365122,-0.28163303484225516,-0.3226021864904811,10.210860967636108,1
-0.10385544119323115,-0.008247242043013157,0.004475255877268385,0.14532747046111028,0.33475173373144645,-0.3241464959433719,10.210860967636108,3
-0.1492411523600749,-0.012999761926110522,-0.026954395967378725,0.523248056715305,-0.2542238170211423,-0.1753715102388715,10.442214965820312,1
-0.2234681594208724,-0.002399290106947738,0.003342310058776424,1.0089547606164695,0.3559909608033912,-0.3780647570271408,10.442214965820312,3
-0.10660883367827399,-0.010971963428749319,-0.026016700135110555,0.2662137472465197,-0.2851841638421242,-0.19172173021464808,10.705702304840088,1
-0.16167882782318163,0.008667934817528354,-0.021995962067689213,0.6508123442903002,0.33474979280914563,-0.22352044096309637,10.705702304840088,3
-0.1170868936710735,-0.01574653122771745,-0.0393411962734807,0.44092169550113647,-0.3004770186572161,-0.16052835164688156,11.011666774749756,1
-0.15014455653095496,0.013787809715289872,-0.039551602005867985,0.6357733824499844,0.340585697936041,-0.10327810971836213,11.011666774749756,3
-0.1474137676855748,-0.02851384308224977,-0.0495617305011141,0.5966570513022469,-0.22226531946088884,-0.028501847214730713,11.294703245162964,1
-0.1883760651359878,0.013703240372181576,-0.06888518223671186,0.9668169764670494,0.39443314515148375,0.12475169397874938,11.294703245162964,3
-0.12500447149333568,-0.04540712052522757,-0.04530397807895107,0.47409959950941677,-0.1287889516118667,-0.07292130557141102,11.59464693069458,1
-0.13731916287285298,-0.003681926979122697,-0.07897253429933487,0.6879062917800637,0.5674446137460494,0.24406756283118888,11.59464693069458,3
-0.13949152858351002,-0.06400762317322636,-0.0384777041673234,0.60587078016188,-0.011571036539268376,-0.14284898092020498,11.87603211402893,1
-0.12613868819730087,-0.018717068078089222,-0.09098574171712909,0.6663887618161207,0.7084555002881823,0.38868702413216727,11.87603211402893,3
-0.13560932675807716,-0.07712391601783587,-0.03588870952395014,0.6113683783798353,0.07217392577112265,-0.18880696124862678,12.166710138320923,1
-0.14606362314988894,-0.02786158167065316,-0.09275081288408979,0.8597600589165857,0.8018737472304771,0.45733071052322377,12.166710138320923,3
-0.07727683862903888,-0.050473205063534386,-0.02894601917172134,0.24548035914079447,-0.10302166473404693,-0.253012828851595,12.45457124710083,1
-0.08822545202141309,-0.01731778954509198,-0.05910838988519,0.514483667564055,0.7440879387171672,0.2406261162893317,12.45457124710083,3
-0.15588957767103742,-0.11379968588047441,-0.09078332126648024,0.788250271780271,0.2983279868989151,0.20471170019359122,12.746352434158325,1
-0.1584657009915521,-0.013975213648673164,-0.11673944913045113,1.0298786085222877,0.6658661064301769,0.7272508846537693,12.746352434158325,3
-0.07022961529737894,-0.05673213177426754,-0.05651479802182527,0.23457383743239624,-0.09025945376944801,-0.04006713013389384,13.073282241821289,1
-0.07813622450430766,0.008602551264875146,-0.04523240490007388,0.528076263341079,0.5920791202740632,0.21247530835457554,13.073282241821289,3
-0.14569397170961865,-0.10701616108722754,-0.10056861577364438,0.7696788087229193,0.20526090641871156,0.3119993475732202,13.42479681968689,1
-0.14464871713824085,0.03240730063854812,-0.06722492711706445,1.018504165903883,0.4342875106508839,0.39821448946515664,13.42479681968689,3
-0.10580332814153567,-0.08362649996659904,-0.06380320860127346,0.5438876834076246,0.03444099303143694,0.054305770159972754,13.763874292373657,1
-0.10849403880839453,0.03551664246562339,-0.054909413092471424,0.8144134358911153,0.41256300716839495,0.323479710997787,13.763874292373657,3
-0.08930232198561273,-0.07880758095252821,-0.05396268278823816,0.4613711420465621,-0.015027367783263287,-0.009203017718720872,14.072288751602173,1
-0.06550535173810693,0.036887178634794605,-0.04351626008403524,0.5675389318024703,0.39587562188774633,0.2535191404824765,14.072288751602173,3
-0.10006683410157585,-0.09719313631759086,-0.06674493948966319,0.5653806328384077,0.08301862890604339,0.10629022773680288,14.390511751174927,1
-0.06805839442309883,0.04669115002607429,-0.05912158112101468,0.5818755830847759,0.3383518951069631,0.3898963335078019,14.390511751174927,3
-0.09009419741258601,-0.10555788183115482,-0.05905996877952044,0.5389524406057039,0.12605112846473543,0.07284497598222747,14.746397972106934,1
