x,y,z,t,curve,mode
-0.8774171471595764,0.5245033502578735,1.102149486541748,5.09111762046814,1,0.1
-0.8950920701026917,-0.41048261523246765,1.1210410594940186,5.09111762046814,3,0.1
-0.8796707391738892,0.5238287448883057,1.110119104385376,5.510088682174683,1,0.1
-0.8974969983100891,-0.4080093801021576,1.130477786064148,5.510088682174683,3,0.1
-0.8804621696472168,0.5236767530441284,1.1147655248641968,5.6103503704071045,1,0.1
-0.8975552320480347,-0.40676599740982056,1.1337686777114868,5.6103503704071045,3,0.1
-0.8817959427833557,0.5223913192749023,1.1193671226501465,5.710735321044922,1,0.1
-0.8986231088638306,-0.40549468994140625,1.1369235515594482,5.710735321044922,3,0.1
-0.8842811584472656,0.5192708373069763,1.1246379613876343,5.810832738876343,1,0.1
-0.9045339822769165,-0.4025706648826599,1.1399284601211548,5.810832738876343,3,0.1
-0.8881320953369141,0.5149058103561401,1.12967848777771,5.910952806472778,1,0.1
-0.9143320918083191,-0.3986532390117645,1.1431827545166016,5.910952806472778,3,0.1
-0.8921398520469666,0.5097659826278687,1.133953332901001,6.011093616485596,1,0.1
-0.9258145093917847,-0.39498171210289,1.1463240385055542,6.011093616485596,3,0.1
-0.896487295627594,0.5044642686843872,1.1378648281097412,6.111215591430664,1,0.1
-0.9385885000228882,-0.3909400701522827,1.149268388748169,6.111215591430664,3,0.1
-0.9014781713485718,0.4984264671802521,1.142472743988037,6.211304426193237,1,0.1
-0.9529657959938049,-0.3864368200302124,1.152640461921692,6.211304426193237,3,0.1
-0.9062012434005737,0.4926091134548187,1.146790623664856,6.311432123184204,1,0.1
-0.9673091173171997,-0.3827974200248718,1.155661940574646,6.311432123184204,3,0.1
-0.9106141924858093,0.48699134588241577,1.1509722471237183,6.411647319793701,1,0.1
-0.9805977940559387,-0.3787649869918823,1.1586616039276123,6.411647319793701,3,0.1
-0.9137285351753235,0.4830057919025421,1.15388822555542,6.521819591522217,1,0.1
-0.990429162979126,-0.37553301453590393,1.1607050895690918,6.521819591522217,3,0.1
-0.9204596877098083,0.4747416079044342,1.1599960327148438,6.621986389160156,1,0.1
-1.0114747285842896,-0.3678220808506012,1.1647981405258179,6.621986389160156,3,0.1
-0.9251830577850342,0.4689856171607971,1.1626744270324707,6.722250938415527,1,0.1
-1.0262246131896973,-0.3618222773075104,1.1678708791732788,6.722250938415527,3,0.1
-0.9296765923500061,0.46315357089042664,1.163757085800171,6.822536945343018,1,0.1
-1.040889859199524,-0.3552325665950775,1.1710662841796875,6.822536945343018,3,0.1
-0.9341021180152893,0.45716628432273865,1.1651804447174072,6.922800779342651,1,0.1
-1.05635404586792,-0.34828224778175354,1.1735490560531616,6.922800779342651,3,0.1
-0.9370895028114319,0.45288658142089844,1.1669217348098755,7.027667760848999,1,0.1
-1.0663387775421143,-0.34399673342704773,1.1753952503204346,7.027667760848999,3,0.1
-0.9435008764266968,0.444053053855896,1.1718026399612427,7.127869606018066,1,0.1
-1.0897548198699951,-0.3331940174102783,1.1784230470657349,7.127869606018066,3,0.1
-0.948065996170044,0.43755966424942017,1.1741610765457153,7.228139400482178,1,0.1
-1.1058509349822998,-0.32555484771728516,1.1805709600448608,7.228139400482178,3,0.1
-0.9525443911552429,0.43092402815818787,1.174416422843933,7.328410863876343,1,0.1
-1.1215840578079224,-0.3181200623512268,1.18227219581604,7.328410863876343,3,0.1
-0.9569476842880249,0.4239886403083801,1.1750898361206055,7.428652048110962,1,0.1
-1.137398362159729,-0.3102690875530243,1.183846354484558,7.428652048110962,3,0.1
-0.9600397944450378,0.41948145627975464,1.1759834289550781,7.530531644821167,1,0.1
-1.1482349634170532,-0.3049648404121399,1.1842244863510132,7.530531644821167,3,0.1
-0.9665490984916687,0.4099818468093872,1.1784389019012451,7.6306843757629395,1,0.1
-1.1711015701293945,-0.2934889495372772,1.1864575147628784,7.6306843757629395,3,0.1
-0.9715947508811951,0.40292197465896606,1.180282473564148,7.730834484100342,1,0.1
-1.1879998445510864,-0.2843460142612457,1.1871201992034912,7.730834484100342,3,0.1
-0.9763667583465576,0.3956132233142853,1.1826273202896118,7.831266641616821,1,0.1
-1.2041982412338257,-0.2752752900123596,1.1884297132492065,7.831266641616821,3,0.1
-0.9812966585159302,0.38850435614585876,1.1849009990692139,7.931622266769409,1,0.1
-1.2207411527633667,-0.265947163105011,1.1892184019088745,7.931622266769409,3,0.1
-0.9865201115608215,0.3807680904865265,1.1872457265853882,8.039210081100464,1,0.1
-1.239805817604065,-0.25527819991111755,1.1898707151412964,8.039210081100464,3,0.1
-0.9914320707321167,0.3732652962207794,1.189536690711975,8.13949203491211,1,0.1
-1.2568328380584717,-0.2444957196712494,1.1900224685668945,8.13949203491211,3,0.1
-0.9961123466491699,0.36588481068611145,1.1918230056762695,8.239599704742432,1,0.1
-1.2745003700256348,-0.23293575644493103,1.1899150609970093,8.239599704742432,3,0.1
-1.000812292098999,0.35834500193595886,1.1941356658935547,8.3396897315979,1,0.1
-1.2909504175186157,-0.22127674520015717,1.1899081468582153,8.3396897315979,3,0.1
-1.0055809020996094,0.3505726456642151,1.1960355043411255,8.439952373504639,1,0.1
-1.3072253465652466,-0.20834806561470032,1.189132809638977,8.439952373504639,3,0.1
-1.0086743831634521,0.34525591135025024,1.1972419023513794,8.543703556060791,1,0.1
-1.3171273469924927,-0.200076624751091,1.1889201402664185,8.543703556060791,3,0.1
-1.0157922506332397,0.3336057960987091,1.1996445655822754,8.644005537033081,1,0.1
-1.3377317190170288,-0.18115122616291046,1.1884435415267944,8.644005537033081,3,0.1
-1.0211139917373657,0.32507437467575073,1.2009069919586182,8.744260311126709,1,0.1
-1.3528553247451782,-0.16799595952033997,1.1877813339233398,8.744260311126709,3,0.1
-1.0265830755233765,0.3166617751121521,1.2016866207122803,8.844561338424683,1,0.1
-1.3663743734359741,-0.15485969185829163,1.1864852905273438,8.844561338424683,3,0.1
-1.0322002172470093,0.30791175365448,1.2021546363830566,8.944765090942383,1,0.1
-1.3807278871536255,-0.14178211987018585,1.1849451065063477,8.944765090942383,3,0.1
-1.0375531911849976,0.2986546456813812,1.2029179334640503,9.044993162155151,1,0.1
-1.3955427408218384,-0.12806430459022522,1.183132290840149,9.044993162155151,3,0.1
-1.0426886081695557,0.2892163097858429,1.2039039134979248,9.145294189453125,1,0.1
-1.4098800420761108,-0.11444807052612305,1.1813468933105469,9.145294189453125,3,0.1
-1.0475809574127197,0.2795395851135254,1.2052630186080933,9.245575666427612,1,0.1
-1.4236819744110107,-0.10080201923847198,1.1798352003097534,9.245575666427612,3,0.1
-1.0524793863296509,0.2698975205421448,1.2064787149429321,9.345861196517944,1,0.1
-1.4371898174285889,-0.08725541830062866,1.1785553693771362,9.345861196517944,3,0.1
-1.0556062459945679,0.26428481936454773,1.206786036491394,9.447899580001831,1,0.1
-1.4446618556976318,-0.07988502830266953,1.177821397781372,9.447899580001831,3,0.1
-1.0632455348968506,0.24954228103160858,1.2080906629562378,9.547997236251831,1,0.1
-1.464260458946228,-0.06218607723712921,1.1754443645477295,9.547997236251831,3,0.1
-1.0684177875518799,0.23974263668060303,1.208147644996643,9.648155212402344,1,0.1
-1.4766446352005005,-0.050296224653720856,1.1740368604660034,9.648155212402344,3,0.1
-1.073656678199768,0.22979529201984406,1.2078286409378052,9.748424768447876,1,0.1
-1.4878897666931152,-0.03783399611711502,1.1725646257400513,9.748424768447876,3,0.1
-1.0788421630859375,0.21985948085784912,1.2070443630218506,9.848588228225708,1,0.1
-1.4986175298690796,-0.02434147149324417,1.1709808111190796,9.848588228225708,3,0.1
-1.0843628644943237,0.20986099541187286,1.2059519290924072,9.948862314224243,1,0.1
-1.5087904930114746,-0.009960532188415527,1.1693224906921387,9.948862314224243,3,0.1
-1.0898784399032593,0.19966678321361542,1.2049633264541626,10.049152851104736,1,0.1
-1.5165127515792847,0.004458482377231121,1.1682387590408325,10.049152851104736,3,0.1
-1.09536612033844,0.18947148323059082,1.2041449546813965,10.149437665939331,1,0.1
-1.523025393486023,0.01870284602046013,1.16693115234375,10.149437665939331,3,0.1
