vx,vy,vz,ax,ay,az,t,id
0.14764368534088135,0.027835369110107422,0.16399741172790527,-1.0621986437262305,-0.06161535320181608,-0.4883698836811377,5.120563268661499,1
-0.11709004640579224,0.09038984775543213,0.16348600387573242,0.5750515185431759,-0.596394678556715,-0.4910077603276134,5.120563268661499,3
0.0012356304441178021,0.006459643032930711,0.03384785116767182,-0.17978615674741383,0.11241366550108227,0.42664154356614,5.545872688293457,1
-0.01016730518901719,0.0033584089301190822,0.018665987220583404,-0.12306988134061679,-0.035978198889449635,0.5611519808773062,5.545872688293457,3
0.008329482467444303,0.005683401656428127,0.04589358747460215,-0.18665100895079326,0.0827399359667411,0.36637218362992585,5.646110534667969,1
-0.007828969150991261,0.004808619905244879,0.02580397742836794,-0.14258422732676693,-0.0453295134263587,0.5081767971205023,5.646110534667969,3
0.014795959663289403,0.009993120095985374,0.06802177763388437,-0.286580206209219,0.0969087922952639,0.17111769930395979,5.746426105499268,1
-0.02357289603488992,0.004922464195932048,0.04390402414870115,-0.005834077191132628,0.016036250365569386,0.37527122643543176,5.746426105499268,3
0.02327443532927715,0.015231523926321931,0.08650624501410932,-0.31029101718048774,0.033682251716443776,0.06059771739611283,5.84651780128479,1
-0.04127930513055592,0.015001131127436389,0.06209651493683546,0.05723922806566934,-0.11407370203626481,0.23803927308593278,5.84651780128479,3
0.0224878135321587,0.019192347350648793,0.09116335224904926,-0.3043973768571331,-0.002972795279759143,0.0307102830107268,5.946796655654907,1
-0.04938406841091317,0.01801477854800647,0.07507030883498082,0.10036845175367022,-0.1320320745250922,0.1393474557669403,5.946796655654907,3
0.02609081382332627,0.023507276061638126,0.09859003977421583,-0.3360115716644176,-0.03799306892049462,-0.024474017005905575,6.046909809112549,1
-0.05975540048110129,0.023627551384952487,0.08105246862123991,0.15285774508050484,-0.1693635774533474,0.09040646723816366,6.046909809112549,3
0.025397706186302778,0.02633472741633123,0.09622741157326786,-0.3615729066153696,-0.03676622873767021,-0.024992223784449107,6.14717173576355,1
-0.05972551314625025,0.029758676144527867,0.08313587789165168,0.14019718983226218,-0.2109993412183165,0.06942030127630251,6.14717173576355,3
0.028142900496946247,0.02857915101855013,0.10510318273206631,-0.40131626004121174,-0.03845741476929009,-0.10626264172298278,6.247865438461304,1
-0.06075855430370623,0.027069463411858428,0.08859204886005842,0.13243707601214866,-0.19732285916191816,0.02237815353425961,6.247865438461304,3
0.024530154611566705,0.03052358451265815,0.10951712153492746,-0.3896558840203876,-0.0527492037168531,-0.1434426530690897,6.348093748092651,1
-0.062354642512824784,0.03291119654355666,0.08985205375102658,0.12740055525891744,-0.23454581428060445,0.0059047694873780796,6.348093748092651,3
0.023599675804597292,0.03245345939345468,0.11495607176096183,-0.3952402897248536,-0.06875934571006724,-0.18738800832744246,6.448401212692261,1
-0.06342994927603501,0.029948799977149224,0.09238616861493346,0.18752215637750966,-0.12587748030014703,-0.010055375008811443,6.448401212692261,3
0.01961903037608601,0.03221399286753968,0.11200273482446381,-0.3608987494411681,-0.11332756474084904,-0.14493649819199442,6.548512935638428,1
-0.06607412136617347,0.02683070054863247,0.0936534443780061,0.12261466311883283,-0.18820103093855348,-0.04083797374468203,6.548512935638428,3
0.016526212885593795,0.03127207598061952,0.1122381506244901,-0.3881627853281486,-0.05463445776659363,-0.19814162678187025,6.648787260055542,1
-0.06587769936468747,0.03161875063923715,0.09619835261153648,0.09961738529290759,-0.22791009644544336,-0.0699186984407713,6.648787260055542,3
0.01217305331087062,0.02865661555447684,0.11772698285790431,-0.34692252980172933,-0.10287723963408499,-0.19888283298059733,6.749140739440918,1
-0.06466001351570011,0.03006826856267192,0.09735349266630498,0.07576409097958713,-0.21845311912199075,-0.08983915531356537,6.749140739440918,3
0.009348525641330561,0.024996194589657846,0.1251159460963625,-0.34437698923728044,-0.08163094596731614,-0.2632125460114754,6.849395513534546,1
-0.06795392599428238,0.02599511480447326,0.09818553278123171,0.1352521647569472,-0.10788028481731976,-0.09464748938948091,6.849395513534546,3
0.0064276302175624534,0.024075888790312798,0.12739664772578616,-0.35192520109183356,-0.0328763888238773,-0.31024571749770347,6.949697256088257,1
-0.07060135908151396,0.02490361081842205,0.09574222642954491,0.08891540424379192,-0.1771671526894306,-0.10096025638517507,6.949697256088257,3
0.00617910998440866,0.022198617012413564,0.12626010164125634,-0.3662211694184358,-0.07301753521590312,-0.29304147455856244,7.049999237060547,1
-0.07126373168612608,0.015387224622415825,0.09858487759012628,0.06204267034246047,-0.11681617621485424,-0.14229948162692266,7.049999237060547,3
0.0023260505762011433,0.021266833143289716,0.12671426088902327,-0.35927223883675696,-0.0722339685481941,-0.3100913089419784,7.150216817855835,1
-0.07026654510223077,0.019968267873423807,0.09864811142666022,0.03665305514674797,-0.14286038435432125,-0.1594655264381027,7.150216817855835,3
0.0007620426553376326,0.02022866042426725,0.1283625132166773,-0.3688787740631817,-0.07094698069141261,-0.3377982841441749,7.250394821166992,1
-0.08421107152722873,0.012464160181366151,0.0927465446128347,0.10766027542030134,-0.08805223497309914,-0.13511619790712645,7.250394821166992,3
-0.003492917685062104,0.01872001391211545,0.12628222536674147,-0.3696379000047325,-0.06841633255811207,-0.339389695290735,7.3507020473480225,1
-0.07984041564827123,0.012882404509050021,0.0925096122236039,0.06185017273020878,-0.08454184294427383,-0.15232183508735594,7.3507020473480225,3
-0.007532432754106165,0.017868959771482982,0.12809926208045702,-0.3631006482092226,-0.06646411018722138,-0.37291047107351877,7.4508867263793945,1
-0.0854671506784099,0.010055343965722448,0.09813615805760534,0.07763552031518836,-0.05781724131307504,-0.215577175526884,7.4508867263793945,3
-0.011193261486967431,0.015469703354020706,0.1259561065840124,-0.3616763371789386,-0.05637150448540298,-0.3798396561186559,7.551138401031494,1
-0.08334761690508329,0.008670128052220739,0.08779159316578704,0.049667421799277627,-0.03828045390694248,-0.15928165968647706,7.551138401031494,3
