x,y,z,t,curve,mode
-0.8482075929641724,0.6296618580818176,1.1090900897979736,5.105879068374634,1,0.15
-0.9309394955635071,-0.5710154175758362,1.1220473051071167,5.105879068374634,3,0.15
-0.8458298444747925,0.6302139759063721,1.1224024295806885,5.593082666397095,1,0.15
-0.9350012540817261,-0.5664328336715698,1.1371808052062988,5.593082666397095,3,0.15
-0.8455688953399658,0.6296961903572083,1.1258938312530518,5.693382978439331,1,0.15
-0.9352748990058899,-0.56610107421875,1.1399041414260864,5.693382978439331,3,0.15
-0.845822811126709,0.6286326050758362,1.1278913021087646,5.793631076812744,1,0.15
-0.9369914531707764,-0.564574122428894,1.1410613059997559,5.793631076812744,3,0.15
-0.8466882705688477,0.6266578435897827,1.1278842687606812,5.893779277801514,1,0.15
-0.9411284327507019,-0.5602461695671082,1.1396541595458984,5.893779277801514,3,0.15
-0.8480342626571655,0.6239863038063049,1.126803994178772,5.994063377380371,1,0.15
-0.947238564491272,-0.5533947944641113,1.1362831592559814,5.994063377380371,3,0.15
-0.8497465252876282,0.6209850311279297,1.125410556793213,6.094365119934082,1,0.15
-0.9546724557876587,-0.5447353720664978,1.132056474685669,6.094365119934082,3,0.15
-0.851753830909729,0.6177586317062378,1.123932957649231,6.194604396820068,1,0.15
-0.9629630446434021,-0.5351901650428772,1.1271936893463135,6.194604396820068,3,0.15
-0.8529555201530457,0.6157938241958618,1.1229828596115112,6.295401334762573,1,0.15
-0.9685072302818298,-0.5288069844245911,1.12427818775177,6.295401334762573,3,0.15
-0.855692982673645,0.6112580895423889,1.1204839944839478,6.395662069320679,1,0.15
-0.9803051352500916,-0.5150766968727112,1.1167374849319458,6.395662069320679,3,0.15
-0.8571320176124573,0.6088822484016418,1.1193209886550903,6.496338367462158,1,0.15
-0.9861034750938416,-0.5087842345237732,1.1128493547439575,6.496338367462158,3,0.15
-0.8598666787147522,0.6045861840248108,1.1177436113357544,6.596511363983154,1,0.15
-0.9987391233444214,-0.4953596889972687,1.1043052673339844,6.596511363983154,3,0.15
-0.8613559007644653,0.6024451851844788,1.1172541379928589,6.70328950881958,1,0.15
-1.0049338340759277,-0.4886593818664551,1.1001540422439575,6.70328950881958,3,0.15
-0.8641615509986877,0.5983973145484924,1.1165931224822998,6.803571939468384,1,0.15
-1.0173412561416626,-0.47482407093048096,1.0918047428131104,6.803571939468384,3,0.15
