x,y,z,t,curve,mode
-0.2568042278289795,0.7997480630874634,1.1082561016082764,5.095414161682129,1,0.1
-0.2341890186071396,-0.21659733355045319,1.1606841087341309,5.095414161682129,5,0.1
-0.2587810158729553,0.7988796234130859,1.1180835962295532,5.558559417724609,1,0.1
-0.22864720225334167,-0.2098812311887741,1.184378743171692,5.558559417724609,5,0.1
-0.2594107985496521,0.7986626029014587,1.1215821504592896,5.676513910293579,1,0.1
-0.22783684730529785,-0.2077823281288147,1.1895760297775269,5.676513910293579,5,0.1
-0.26335328817367554,0.7975643873214722,1.1309072971343994,5.797261714935303,1,0.1
-0.229757621884346,-0.20901136100292206,1.197131633758545,5.797261714935303,5,0.1
-0.26688721776008606,0.7965560555458069,1.1378058195114136,5.8984503746032715,1,0.1
-0.23306341469287872,-0.21371489763259888,1.2006332874298096,5.8984503746032715,5,0.1
-0.27363237738609314,0.7939053177833557,1.1497373580932617,6.034519910812378,1,0.1
-0.23884336650371552,-0.22422122955322266,1.2081838846206665,6.034519910812378,5,0.1
-0.28188738226890564,0.7904985547065735,1.1622859239578247,6.134735107421875,1,0.1
-0.24354107677936554,-0.23614689707756042,1.2188197374343872,6.134735107421875,5,0.1
-0.28823745250701904,0.7879142761230469,1.1711835861206055,6.234825134277344,1,0.1
-0.24598851799964905,-0.2443351149559021,1.2274103164672852,6.234825134277344,5,0.1
-0.2919856905937195,0.7861965298652649,1.1770609617233276,6.335024118423462,1,0.1
-0.24688848853111267,-0.24925465881824493,1.232290267944336,6.335024118423462,5,0.1
-0.29903677105903625,0.7832902669906616,1.1872912645339966,6.4377171993255615,1,0.1
-0.24809828400611877,-0.25775212049484253,1.241200566291809,6.4377171993255615,5,0.1
-0.3058246374130249,0.7803410291671753,1.1976544857025146,6.541078805923462,1,0.1
-0.2493746429681778,-0.2666396498680115,1.249938726425171,6.541078805923462,5,0.1
-0.3138279616832733,0.7771815061569214,1.2080801725387573,6.64145302772522,1,0.1
-0.2514558732509613,-0.27709877490997314,1.2588856220245361,6.64145302772522,5,0.1
-0.32063087821006775,0.7744870781898499,1.2171766757965088,6.743343114852905,1,0.1
-0.25383639335632324,-0.287185400724411,1.2668888568878174,6.743343114852905,5,0.1
-0.32809779047966003,0.7716633081436157,1.2264869213104248,6.846758842468262,1,0.1
-0.2568707764148712,-0.2979012727737427,1.2744433879852295,6.846758842468262,5,0.1
-0.33621132373809814,0.7686135768890381,1.2366656064987183,6.952573776245117,1,0.1
-0.2607336640357971,-0.309766948223114,1.282633900642395,6.952573776245117,5,0.1
-0.34505319595336914,0.7655220627784729,1.246901512145996,7.059044599533081,1,0.1
-0.26525813341140747,-0.32228097319602966,1.2912079095840454,7.059044599533081,5,0.1
-0.35401079058647156,0.7623957991600037,1.2573436498641968,7.164438724517822,1,0.1
-0.26968616247177124,-0.3351370394229889,1.2996448278427124,7.164438724517822,5,0.1
-0.3629071116447449,0.759570837020874,1.2673388719558716,7.264733552932739,1,0.1
-0.27389538288116455,-0.34680625796318054,1.3075395822525024,7.264733552932739,5,0.1
-0.37174415588378906,0.7568260431289673,1.2768406867980957,7.368120193481445,1,0.1
-0.2778069078922272,-0.3588505983352661,1.3161364793777466,7.368120193481445,5,0.1
-0.38087305426597595,0.7541888952255249,1.286339282989502,7.470689058303833,1,0.1
-0.28132665157318115,-0.3697653114795685,1.325492024421692,7.470689058303833,5,0.1
-0.3909876048564911,0.7513042092323303,1.2967015504837036,7.579781770706177,1,0.1
-0.2850235104560852,-0.38121458888053894,1.3358806371688843,7.579781770706177,5,0.1
-0.40173232555389404,0.748258113861084,1.3079478740692139,7.686919212341309,1,0.1
-0.28889337182044983,-0.39308202266693115,1.3474669456481934,7.686919212341309,5,0.1
-0.4120929539203644,0.7458101511001587,1.317150354385376,7.790299892425537,1,0.1
-0.29247596859931946,-0.40369781851768494,1.3579641580581665,7.790299892425537,5,0.1
-0.4238618314266205,0.7431154847145081,1.3277088403701782,7.9007275104522705,1,0.1
-0.29675590991973877,-0.41561421751976013,1.3697171211242676,7.9007275104522705,5,0.1
-0.4348170757293701,0.7406026124954224,1.3378753662109375,8.006598949432373,1,0.1
-0.3018394410610199,-0.42609819769859314,1.3814153671264648,8.006598949432373,5,0.1
-0.4467175006866455,0.7380929589271545,1.3480572700500488,8.112360715866089,1,0.1
-0.30779755115509033,-0.4371272623538971,1.3931431770324707,8.112360715866089,5,0.1
-0.45789146423339844,0.7354832291603088,1.357302188873291,8.214315176010132,1,0.1
-0.31336137652397156,-0.4470680058002472,1.4044604301452637,8.214315176010132,5,0.1
-0.46973320841789246,0.7322518229484558,1.3668228387832642,8.316516637802124,1,0.1
-0.31947898864746094,-0.4573831856250763,1.4159725904464722,8.316516637802124,5,0.1
-0.48165884613990784,0.7291363477706909,1.375407338142395,8.416862487792969,1,0.1
-0.3255804777145386,-0.46706143021583557,1.4272795915603638,8.416862487792969,5,0.1
-0.4940354824066162,0.7255550622940063,1.38370680809021,8.519105911254883,1,0.1
-0.33208951354026794,-0.47664257884025574,1.4381569623947144,8.519105911254883,5,0.1
-0.5112836360931396,0.7208958268165588,1.3954013586044312,8.619328737258911,1,0.1
-0.34195980429649353,-0.4899772107601166,1.452870488166809,8.619328737258911,5,0.1
-0.52408766746521,0.7173231840133667,1.4035158157348633,8.719485521316528,1,0.1
-0.3495731055736542,-0.499107301235199,1.4629786014556885,8.719485521316528,5,0.1
-0.532895565032959,0.7149441242218018,1.4083137512207031,8.81958818435669,1,0.1
-0.3545913100242615,-0.504986047744751,1.4690558910369873,8.81958818435669,5,0.1
-0.5465443134307861,0.711113452911377,1.4164049625396729,8.923189878463745,1,0.1
-0.36363837122917175,-0.514352560043335,1.4788315296173096,8.923189878463745,5,0.1
-0.5620649456977844,0.705471932888031,1.4252170324325562,9.028699159622192,1,0.1
-0.3736542761325836,-0.5237677097320557,1.4880651235580444,9.028699159622192,5,0.1
-0.5750076174736023,0.7027449607849121,1.4313745498657227,9.139621019363403,1,0.1
