x,y,z,t,curve,mode
0.3854476809501648,0.45957696437835693,1.1138296127319336,5.108553409576416,1,0.2
0.3520036041736603,-0.4181087613105774,1.120964527130127,5.108553409576416,5,0.2
0.3917604684829712,0.45999985933303833,1.126994013786316,5.6532042026519775,1,0.2
0.34976866841316223,-0.41775083541870117,1.1284486055374146,5.6532042026519775,5,0.2
0.39019855856895447,0.4594535231590271,1.1292445659637451,5.842516183853149,1,0.2
0.3492034673690796,-0.4175349175930023,1.1318401098251343,5.842516183853149,5,0.2
0.3716493546962738,0.463001549243927,1.1313124895095825,6.0723488330841064,1,0.2
0.3428705632686615,-0.41996297240257263,1.1448224782943726,6.0723488330841064,5,0.2
0.3575071692466736,0.46457627415657043,1.1293376684188843,6.255347490310669,1,0.2
0.3333837687969208,-0.4221268892288208,1.1454732418060303,6.255347490310669,5,0.2
0.34896233677864075,0.46545693278312683,1.1278116703033447,6.434327840805054,1,0.2
0.3260139226913452,-0.4236767590045929,1.1442753076553345,6.434327840805054,5,0.2
0.33266687393188477,0.4671446979045868,1.123708963394165,6.6346049308776855,1,0.2
0.308628648519516,-0.427316814661026,1.1410799026489258,6.6346049308776855,5,0.2
0.32138118147850037,0.4681974947452545,1.1221296787261963,6.823974847793579,1,0.2
0.29482048749923706,-0.42971041798591614,1.1384910345077515,6.823974847793579,5,0.2
0.3069266080856323,0.47074079513549805,1.1139559745788574,7.01138162612915,1,0.2
0.277366578578949,-0.43244946002960205,1.1339352130889893,7.01138162612915,5,0.2
0.2925548553466797,0.4717698395252228,1.1057276725769043,7.190374374389648,1,0.2
0.25848981738090515,-0.4353986978530884,1.128166675567627,7.190374374389648,5,0.2
0.27529847621917725,0.47019022703170776,1.097428798675537,7.381124019622803,1,0.2
0.23622620105743408,-0.4388786554336548,1.1221544742584229,7.381124019622803,5,0.2
0.2593342661857605,0.46717292070388794,1.0912264585494995,7.565938472747803,1,0.2
0.2158089280128479,-0.44159403443336487,1.1176053285598755,7.565938472747803,5,0.2
0.2388973832130432,0.46190568804740906,1.0854190587997437,7.748043537139893,1,0.2
0.19170469045639038,-0.44440630078315735,1.1137702465057373,7.748043537139893,5,0.2
0.20954425632953644,0.45319968461990356,1.0787004232406616,7.932344436645508,1,0.2
0.15643180906772614,-0.44766873121261597,1.1090128421783447,7.932344436645508,5,0.2
0.19251734018325806,0.449675053358078,1.0750066041946411,8.121551990509033,1,0.2
0.135980024933815,-0.44963547587394714,1.1054158210754395,8.121551990509033,5,0.2
0.15928395092487335,0.44408857822418213,1.0652779340744019,8.314561605453491,1,0.2
0.09194774925708771,-0.45467036962509155,1.098419189453125,8.314561605453491,5,0.2
0.14597263932228088,0.4430622458457947,1.0596274137496948,8.502593755722046,1,0.2
0.07469966262578964,-0.45665186643600464,1.0955700874328613,8.502593755722046,5,0.2
0.11442387104034424,0.4405060112476349,1.046955943107605,8.69084119796753,1,0.2
0.03268475830554962,-0.46098384261131287,1.086883306503296,8.69084119796753,5,0.2
0.09276328235864639,0.43887901306152344,1.0387639999389648,8.876193523406982,1,0.2
0.0021800189279019833,-0.4636056423187256,1.0796713829040527,8.876193523406982,5,0.2
0.07327218353748322,0.4373733401298523,1.030657172203064,9.059617280960083,1,0.2
-0.026026787236332893,-0.4656168520450592,1.0732314586639404,9.059617280960083,5,0.2
0.0609167255461216,0.4369144141674042,1.0263872146606445,9.251419305801392,1,0.2
-0.04441423341631889,-0.4678168296813965,1.0687603950500488,9.251419305801392,5,0.2
0.04309752210974693,0.4362311363220215,1.0217543840408325,9.433680057525635,1,0.2
-0.07296357303857803,-0.4728614389896393,1.0616718530654907,9.433680057525635,5,0.2
0.016542835161089897,0.43630290031433105,1.0146466493606567,9.625307083129883,1,0.2
-0.1120050698518753,-0.48482221364974976,1.0488394498825073,9.625307083129883,5,0.2
0.00554803479462862,0.43654966354370117,1.0119948387145996,9.808332204818726,1,0.2
-0.12746605277061462,-0.4909246265888214,1.0432745218276978,9.808332204818726,5,0.2
-0.012471509166061878,0.43755486607551575,1.007858395576477,9.993342638015747,1,0.2
-0.15349304676055908,-0.5018605589866638,1.035960078239441,9.993342638015747,5,0.2
-0.030814509838819504,0.43945375084877014,1.0040827989578247,10.178039073944092,1,0.2
-0.18018661439418793,-0.5141785144805908,1.0311784744262695,10.178039073944092,5,0.2
-0.05509468913078308,0.44425058364868164,1.0013766288757324,10.37657117843628,1,0.2
-0.21718578040599823,-0.532731831073761,1.0238784551620483,10.37657117843628,5,0.2
-0.07277409732341766,0.4490002989768982,1.0004980564117432,10.572153568267822,1,0.2
-0.24319081008434296,-0.5471773147583008,1.0177932977676392,10.572153568267822,5,0.2
